url,desc,title
http://archivo.lacapital.com.ar/2003/02/16/articulo_87.html,,Le partieron la cabeza con una baldosa en intento de robo 
http://archivo.lacapital.com.ar/2003/02/16/articulo_86.html,,Ciclista perdió la vida al ser arrollado por un auto 
http://archivo.lacapital.com.ar/2003/02/16/articulo_93.html,,Triste sábado de un hombre a manos de un asaltante
http://archivo.lacapital.com.ar/2003/02/16/articulo_96.html,,Nuevo ataque contra el esposo de la síndica que liquida un hospital
http://archivo.lacapital.com.ar/2003/02/16/articulo_89.html,,Alba Torres no es la madre de un niño adoptado por un torero
http://archivo.lacapital.com.ar/2003/02/16/articulo_94.html,,El nuevo jefe de la policía local va definiendo a sus colaboradores
http://archivo.lacapital.com.ar/2003/02/16/articulo_91.html,,Coparon una semillera y robaron un lote de herbicidas por 25 mil dólares
http://archivo.lacapital.com.ar/2003/03/04/articulo_100.html,,Lo matan de seis balazos y hieren a su hijo y su sobrina 
http://archivo.lacapital.com.ar/2003/03/04/articulo_101.html,,Un muerto y un herido al chocar dos motos 
http://archivo.lacapital.com.ar/2003/03/04/articulo_98.html,,Conmoción en Ovidio Lagos al 3700 por una deflagración 
http://archivo.lacapital.com.ar/2003/03/04/articulo_97.html,,Dos heridos por una pelea en la cárcel rosarina
http://archivo.lacapital.com.ar/2003/03/04/articulo_96.html,,Policía baleado al sorprender a dos ladrones
http://archivo.lacapital.com.ar/2003/03/04/articulo_95.html,,San Nicolás: Relevaron al jefe policial acusado de aplicar tortura
http://archivo.lacapital.com.ar/2003/03/04/articulo_103.html,,Otro robo alevoso de un camión cargado con gasoil en Rosario
http://archivo.lacapital.com.ar/2003/03/07/articulo_88.html,,Dos encapuchados roban en un centro de jubilados 
http://archivo.lacapital.com.ar/2003/03/05/articulo_89.html,,Un muerto al chocar un micro con un camión
http://archivo.lacapital.com.ar/2003/03/10/articulo_82.html,,Cuatro muertos y dos heridos en un choque frontal
http://archivo.lacapital.com.ar/2003/03/14/articulo_96.html,,Robaron en un comercio de agroquímicos
http://archivo.lacapital.com.ar/2003/03/09/articulo_89.html,,Un camionero murió al chocar contra otro transportista 
http://archivo.lacapital.com.ar/2003/03/15/articulo_96.html,,Detenido después de permanecer tres años prófugo 
http://archivo.lacapital.com.ar/2003/03/12/articulo_94.html,,Hallan a una anciana ahorcada en su casa 
http://archivo.lacapital.com.ar/2003/03/08/articulo_72.html,,Un muchacho detenido por el robo de tres motos 
http://archivo.lacapital.com.ar/2003/03/11/articulo_94.html,,Imputan a 3 policías por dejar salir de prisión a ex colega 
http://archivo.lacapital.com.ar/2003/03/11/articulo_95.html,,Fugó un ex jefe policial procesado por extorsión 
http://archivo.lacapital.com.ar/2003/03/11/articulo_96.html,,Rosarinos atrapados tras un raid delictivo en Paraná 
http://archivo.lacapital.com.ar/2003/03/13/articulo_108.html,,Interrogaron a policías presos por robar a hinchas de Lanús 
http://archivo.lacapital.com.ar/2003/03/11/articulo_99.html,,Robaron dos computadoras en Salud Pública
http://archivo.lacapital.com.ar/2003/03/11/articulo_98.html,,Dos policías presos por robar a hinchas de Lanús
http://archivo.lacapital.com.ar/2003/03/11/articulo_101.html,,Brutal ataque contra un oficial de Justicia
http://archivo.lacapital.com.ar/2003/03/11/articulo_97.html,,Apedrearon la casa de la testigo clave del crimen de un proveedor
http://archivo.lacapital.com.ar/2003/03/11/articulo_92.html,,Perpetua para el ex policía que mató a tres jóvenes luego de una discusión
http://archivo.lacapital.com.ar/2003/03/08/articulo_73.html,,Toman de rehén a un comisario para robarle 
http://archivo.lacapital.com.ar/2003/03/08/articulo_79.html,,Buscado por robos huyó de la policía
http://archivo.lacapital.com.ar/2003/03/08/articulo_76.html,,Peones presos por el robo en una estancia
http://archivo.lacapital.com.ar/2003/03/08/articulo_74.html,,Un muerto al chocar dos camiones en Zavalla
http://archivo.lacapital.com.ar/2003/03/08/articulo_78.html,,Exigen que un barrabrava sea trasladado a una cárcel
http://archivo.lacapital.com.ar/2003/03/08/articulo_75.html,,Se entregó y dio otra versión sobre un presunto asesinato
http://archivo.lacapital.com.ar/2003/03/08/articulo_70.html,,"Mató a su hermana y a su sobrina, que era su mujer, y las enterró en el patio"
http://archivo.lacapital.com.ar/2003/03/13/articulo_107.html,,Muere un ciclista atropellado en la autopista Aramburu 
http://archivo.lacapital.com.ar/2003/03/13/articulo_122.html,,Transportistas pidieron mayor control en rutas
http://archivo.lacapital.com.ar/2003/03/13/articulo_106.html,,Nuevo caso consumado de extorsión telefónica
http://archivo.lacapital.com.ar/2003/03/13/articulo_109.html,,Asesinan a un ex federal para robarle su remís
http://archivo.lacapital.com.ar/2003/03/13/articulo_110.html,,Padre e hijo indagados por el crimen de una chica
http://archivo.lacapital.com.ar/2003/03/13/articulo_124.html,,Bloquean el paso de un camión y se llevan parte de la carga
http://archivo.lacapital.com.ar/2003/03/13/articulo_103.html,,Procesan a 3 policías por maltratar a un detenido e inventarle una causa
http://archivo.lacapital.com.ar/2003/03/12/articulo_93.html,,Frustran un intento de fuga en una comisaría 
http://archivo.lacapital.com.ar/2003/03/12/articulo_98.html,,Cayó presunto autor de un homicidio
http://archivo.lacapital.com.ar/2003/03/12/articulo_99.html,,Acusan por abuso de autoridad a un oficial de Justicia
http://archivo.lacapital.com.ar/2003/03/12/articulo_92.html,,Procesado por asesinar a un mecánico en un robo
http://archivo.lacapital.com.ar/2003/03/12/articulo_96.html,,"A un año de su hallazgo, no identifican aún el cuerpo de una mujer descuartizada"
http://archivo.lacapital.com.ar/2003/03/12/articulo_91.html,,Un joven violó y mató a una chica y la sepultó en el fondo de su casa
http://archivo.lacapital.com.ar/2003/03/15/articulo_97.html,,Una motociclista murió atropellada en la ruta 21 
http://archivo.lacapital.com.ar/2003/03/15/articulo_98.html,,Oscuro atentado a cien metros de la Jefatura de San Lorenzo 
http://archivo.lacapital.com.ar/2003/03/12/articulo_95.html,,Preso por el feroz crimen de un gomero
http://archivo.lacapital.com.ar/2003/03/15/articulo_101.html,,Un menor murió al ser embestido tras un robo
http://archivo.lacapital.com.ar/2003/03/15/articulo_100.html,,Policías detenidos por vender una PC sustraída
http://archivo.lacapital.com.ar/2003/03/15/articulo_107.html,,Recuperan una carga de gaseosas robada
http://archivo.lacapital.com.ar/2003/03/15/articulo_99.html,,Acusan a un preso fugado de una seccional por brutal asalto
http://archivo.lacapital.com.ar/2003/03/15/articulo_102.html,,Presos logran que se descomprima un penal policial tras violento motín
http://archivo.lacapital.com.ar/2003/03/09/articulo_104.html,,Violó y degolló a un chico de 9 años
http://archivo.lacapital.com.ar/2003/03/09/articulo_105.html,,Indagaron al doble homicida 
http://archivo.lacapital.com.ar/2003/03/09/articulo_90.html,,Encontraron herido de bala a un prófugo de la seccional 1ª 
http://archivo.lacapital.com.ar/2003/03/09/articulo_91.html,,Violento asalto de una pareja en un almacén de la zona sur
http://archivo.lacapital.com.ar/2003/03/09/articulo_92.html,,Cruce entre dos barrabravas en la ex Jefatura
http://archivo.lacapital.com.ar/2003/03/09/articulo_85.html,,"Demostraron ser inocentes, pero los condenaron a perder sus trabajos"
http://archivo.lacapital.com.ar/2003/03/14/articulo_93.html,,Pelea y lo matan de dos balazos
http://archivo.lacapital.com.ar/2003/03/14/articulo_94.html,,Un chico denunció apremios policiales en una comisaría cañadense
http://archivo.lacapital.com.ar/2003/03/14/articulo_98.html,,Revocan procesamiento por robo de equipos de GNC
http://archivo.lacapital.com.ar/2003/03/15/articulo_108.html,,Explotaba a tres menores
http://archivo.lacapital.com.ar/2003/03/14/articulo_107.html,,Asalto con rehenes en una vivienda santafesina
http://archivo.lacapital.com.ar/2003/03/14/articulo_95.html,,Audaz golpe de una pareja de ladrones en un estudio jurídico
http://archivo.lacapital.com.ar/2003/03/14/articulo_105.html,,Dos tiros en otro infierno familiar
http://archivo.lacapital.com.ar/2003/03/10/articulo_81.html,,"Un menor y su cómplice, a los tiros contra una verdulería"
http://archivo.lacapital.com.ar/2003/03/10/articulo_74.html,,Cuatro policías presos por robarles a ladrones
http://archivo.lacapital.com.ar/2003/03/10/articulo_75.html,,Un muerto y un herido durante una pelea en el penal de Coronda
http://archivo.lacapital.com.ar/2003/03/10/articulo_78.html,,Helvecia: Decomisaron un contrabando de cigarrillos por 400 mil pesos
http://archivo.lacapital.com.ar/2003/03/10/articulo_79.html,,La matan cuando iba con su bebé en brazos
http://archivo.lacapital.com.ar/2003/03/10/articulo_77.html,,Reducen y roban a comerciantes de Alvarez
http://archivo.lacapital.com.ar/2003/03/10/articulo_73.html,,Piratas que no quieren dar respiro
http://archivo.lacapital.com.ar/2003/03/05/articulo_81.html,,Reclaman $ 800 mil a la provincia por las violaciones en la seccional 1ª
http://archivo.lacapital.com.ar/2003/03/05/articulo_87.html,,Cayó una banda dedicada al robo de motocicletas
http://archivo.lacapital.com.ar/2003/03/05/articulo_85.html,,"Empezó nuevo juicio a la ""superbanda"""
http://archivo.lacapital.com.ar/2003/03/05/articulo_90.html,,Balean a policía entrerriano en las islas
http://archivo.lacapital.com.ar/2003/03/05/articulo_83.html,,Caen los acusados de robar y balear a sangre fría a un comerciante
http://archivo.lacapital.com.ar/2003/03/05/articulo_86.html,,Acto de repudio a policía condenado y con privilegios
http://archivo.lacapital.com.ar/2003/03/05/articulo_82.html,,"Otro golpe a un camión de gasoil, en Casilda"
http://archivo.lacapital.com.ar/2003/03/07/articulo_91.html,,Montan una agencia de viajes y asaltan a los clientes 
http://archivo.lacapital.com.ar/2003/03/07/articulo_90.html,,Motociclista mató a un joven tras un incidente de tránsito 
http://archivo.lacapital.com.ar/2003/03/07/articulo_87.html,,Investigan presunta defraudación a un jubilado 
http://archivo.lacapital.com.ar/2003/03/07/articulo_95.html,,Piden absolución de policía acusado en la masacre de Floresta
http://archivo.lacapital.com.ar/2003/03/07/articulo_93.html,,Chicos asaltantes robaron dijes de oro y plata de una joyería céntrica
http://archivo.lacapital.com.ar/2003/03/07/articulo_96.html,,Mujer herida y un muerto tras un robo
http://archivo.lacapital.com.ar/2003/03/07/articulo_89.html,,Murió al chocar contra el acoplado de un camión 
http://archivo.lacapital.com.ar/2003/03/07/articulo_85.html,,Pastor condenado por abuso sexual de menores
http://archivo.lacapital.com.ar/2003/03/07/articulo_92.html,,Protestan por privilegios de un policía condenado por homicidio
http://archivo.lacapital.com.ar/2003/03/07/articulo_83.html,,Castigo para hermanos que azotaron Empalme Graneros con robos crueles
http://archivo.lacapital.com.ar/2003/03/06/articulo_84.html,,Buscan a adolescente que desapareció de su casa 
http://archivo.lacapital.com.ar/2003/03/06/articulo_83.html,,Un joven murió electrocutado junto con su caballo 
http://archivo.lacapital.com.ar/2003/03/06/articulo_85.html,,Ocho años por un crimen con móvil confuso
http://archivo.lacapital.com.ar/2003/03/06/articulo_87.html,,Llegaron en bicicleta y mataron a un ex convicto
http://archivo.lacapital.com.ar/2003/03/06/articulo_90.html,,Piden perpetua para ex policía por un triple crimen
http://archivo.lacapital.com.ar/2003/03/06/articulo_92.html,,Un muerto al chocar dos camiones frontalmente
http://archivo.lacapital.com.ar/2003/03/06/articulo_91.html,,Pena condicional a un joven que causó la muerte de una nena en un accidente
http://archivo.lacapital.com.ar/2003/03/06/articulo_86.html,,Un motociclista murió aplastado por un micro
http://archivo.lacapital.com.ar/2003/03/06/articulo_89.html,,Un rayo mató a dos golfistas que se cubrían de la tormenta bajo un pino
http://archivo.lacapital.com.ar/2003/03/04/articulo_93.html,,Anuncian que antes de fin de año se habilitarán 1.198 plazas carcelarias
http://archivo.lacapital.com.ar/2003/03/20/articulo_89.html,,Murió un ciclista tras ser embestido por un camión 
http://archivo.lacapital.com.ar/2003/03/18/articulo_86.html,,Dos hombres electrocutados en distintas obras 
http://archivo.lacapital.com.ar/2003/03/18/articulo_87.html,,Recapturan a evadidos de la seccional 1ª 
http://archivo.lacapital.com.ar/2003/03/16/articulo_94.html,,Chocaron una moto y un taxi: murió una joven 
http://archivo.lacapital.com.ar/2003/03/20/articulo_88.html,,Baleado al intentar robar a un suboficial del Ejército 
http://archivo.lacapital.com.ar/2003/03/22/articulo_84.html,,Detenido en La Siberia por un frustrado robo a mano armada 
http://archivo.lacapital.com.ar/2003/03/17/articulo_69.html,,Asaltaron y balearon a un remisero en la zona oeste 
http://archivo.lacapital.com.ar/2003/03/24/articulo_62.html,,Una pareja detenida por abusar de su hija de 14 años 
http://archivo.lacapital.com.ar/2003/03/25/articulo_100.html,,Ocho años de prisión para un policía asesino
http://archivo.lacapital.com.ar/2003/03/26/articulo_98.html,,Adolescentes detenidos por el robo a un taxista 
http://archivo.lacapital.com.ar/2003/03/23/articulo_105.html,,Cinco detenidos con droga en la villa La Cerámica 
http://archivo.lacapital.com.ar/2003/03/27/articulo_123.html,,Desbaratan una banda que robó y vendió tubos de GNC 
http://archivo.lacapital.com.ar/2003/03/29/articulo_92.html,,Detenido por estafas contra empresas de tarjetas de crédito 
http://archivo.lacapital.com.ar/2003/03/30/articulo_116.html,,Matan a un policía en un enfrentamiento
http://archivo.lacapital.com.ar/2003/03/30/articulo_113.html,,Dos muertos y nueve heridos en accidentes de tránsito 
http://archivo.lacapital.com.ar/2003/03/30/articulo_111.html,,Se pegó un tiro al verse rodeado por la policía
http://archivo.lacapital.com.ar/2003/03/31/articulo_78.html,,Los atacan a puñaladas para robarles la moto 
http://archivo.lacapital.com.ar/2003/04/01/articulo_73.html,,Le asestan una cuchillada para robarle la bicicleta 
http://archivo.lacapital.com.ar/2003/03/28/articulo_98.html,,Robaron un camión cargado con más de 500 cueros 
http://archivo.lacapital.com.ar/2003/03/30/articulo_112.html,,Detenidos por asaltar una quinta de General Lagos 
http://archivo.lacapital.com.ar/2003/03/30/articulo_108.html,,"Caso Cloque, un asesinato todavía sin condena"
http://archivo.lacapital.com.ar/2003/03/28/articulo_97.html,,Ratifican condenas a policías acusados de extorsión 
http://archivo.lacapital.com.ar/2003/03/28/articulo_95.html,,Cayó después de robar una mochila con 19.500 lecops 
http://archivo.lacapital.com.ar/2003/03/28/articulo_96.html,,Extraño asalto a una mujer en la zona norte de la ciudad 
http://archivo.lacapital.com.ar/2003/03/28/articulo_107.html,,Una nena mató a su padrastro porque la acosaba
http://archivo.lacapital.com.ar/2003/03/28/articulo_105.html,,Huelga de hambre en la 19ª
http://archivo.lacapital.com.ar/2003/03/28/articulo_104.html,,Cayó ladrón de un blindado
http://archivo.lacapital.com.ar/2003/03/28/articulo_94.html,,Indagan a un policía por lesiones a un estudiante
http://archivo.lacapital.com.ar/2003/03/28/articulo_99.html,,Un certero balazo en la cabeza acabó con la vida de un joven
http://archivo.lacapital.com.ar/2003/03/28/articulo_101.html,,El ministro de Gobierno informó en el Senado sobre la crisis carcelaria
http://archivo.lacapital.com.ar/2003/03/28/articulo_92.html,,Desincriminan a un francotirador de las TOE que mató a un adolescente
http://archivo.lacapital.com.ar/2003/03/28/articulo_102.html,,Un grupo comando robó 43 mil pesos de la Municipalidad santafesina
http://archivo.lacapital.com.ar/2003/04/01/articulo_72.html,,Pelea frente a un boliche termina con tres heridos 
http://archivo.lacapital.com.ar/2003/04/01/articulo_78.html,,Intoxicación masiva en la subcomisaría 20a
http://archivo.lacapital.com.ar/2003/04/01/articulo_74.html,,Murió el esposo de la profesora que mataron en un country hace 20 días
http://archivo.lacapital.com.ar/2003/04/01/articulo_76.html,,Nuevo tropezón de un duro del hampa
http://archivo.lacapital.com.ar/2003/03/31/articulo_80.html,,Murió infartado un jubilado asaltado en su casa 
http://archivo.lacapital.com.ar/2003/03/31/articulo_79.html,,Le asestan una cuchillada en la puerta de su vivienda 
http://archivo.lacapital.com.ar/2003/04/01/articulo_75.html,,A merced de ladrones por un clasificado
http://archivo.lacapital.com.ar/2003/03/31/articulo_82.html,,Adolescente preso por violar y robar a su vecina
http://archivo.lacapital.com.ar/2003/03/31/articulo_84.html,,Fatal incendio en casa de intendente entrerriano
http://archivo.lacapital.com.ar/2003/03/31/articulo_76.html,,Atraparon a una red de bolseros de cereal
http://archivo.lacapital.com.ar/2003/03/31/articulo_81.html,,Nueva comisaría para reforzar la seguridad en la zona oeste
http://archivo.lacapital.com.ar/2003/03/31/articulo_75.html,,Vieron discutiendo a la profesora de Alcorta poco antes de su asesinato
http://archivo.lacapital.com.ar/2003/03/30/articulo_107.html,,Una encrucijada de amor y muerte
http://archivo.lacapital.com.ar/2003/03/30/articulo_114.html,,"Serge Leteur: ""Si no se invierte en seguridad no sirve hablar de corrupción"""
http://archivo.lacapital.com.ar/2003/03/30/articulo_110.html,,Hallan 30 mil litros de gasoil robado en una estación de servicio
http://archivo.lacapital.com.ar/2003/03/29/articulo_91.html,,Murió un discapacitado en el incendio de un inquilinato 
http://archivo.lacapital.com.ar/2003/03/29/articulo_89.html,,Toman de rehenes a sus esposas para pedir un traslado 
http://archivo.lacapital.com.ar/2003/03/29/articulo_90.html,,Condenado a 16 años por matar a un bebé porque lloraba 
http://archivo.lacapital.com.ar/2003/03/29/articulo_101.html,,Lo buscaban por asesinar a una mujer
http://archivo.lacapital.com.ar/2003/03/29/articulo_104.html,,Robaron en una escuela
http://archivo.lacapital.com.ar/2003/03/29/articulo_103.html,,Detenido por el crimen de un ex comisario
http://archivo.lacapital.com.ar/2003/03/29/articulo_100.html,,Cuestionan el sobreseimiento de un policía acusado de matar a un menor
http://archivo.lacapital.com.ar/2003/03/29/articulo_97.html,,Detenido por el homicidio de un policía rosarino
http://archivo.lacapital.com.ar/2003/03/29/articulo_93.html,,"Asaltan un almacén y se llevan dinero, mercadería y un auto"
http://archivo.lacapital.com.ar/2003/03/29/articulo_94.html,,Pedido de informes por la ola de robos a transportes de combustible
http://archivo.lacapital.com.ar/2003/03/29/articulo_98.html,,Marcha de silencio en Alcorta por el crimen de Ana Rótolo
http://archivo.lacapital.com.ar/2003/03/29/articulo_95.html,,Encontraron asesinado a uno de los secuestradores de Antonio Echarri
http://archivo.lacapital.com.ar/2003/03/27/articulo_122.html,,"Tiran contra un móvil policial, pero matan a una mujer "
http://archivo.lacapital.com.ar/2003/03/27/articulo_121.html,,Clausurado por tener 30 estéreos de dudoso origen 
http://archivo.lacapital.com.ar/2003/03/27/articulo_128.html,,Desmantelan un desarmadero de autos robados
http://archivo.lacapital.com.ar/2003/03/27/articulo_133.html,,Piden 30 años de cárcel para el Gordo Valor
http://archivo.lacapital.com.ar/2003/03/27/articulo_132.html,,Marcha de silencio y reclamos para que se aclare un crimen
http://archivo.lacapital.com.ar/2003/03/27/articulo_126.html,,Detenido por un oscuro crimen en la zona sur
http://archivo.lacapital.com.ar/2003/03/27/articulo_120.html,,Asaltan y golpean a un taxista en la zona sur
http://archivo.lacapital.com.ar/2003/03/27/articulo_127.html,,Una quema de basura provocó el choque de siete vehículos
http://archivo.lacapital.com.ar/2003/03/27/articulo_124.html,,Piratas del asfalto robaron una carga de 25 mil litros de gasoil
http://archivo.lacapital.com.ar/2003/03/23/articulo_104.html,,Tres jóvenes en moto balean el frente de una casa 
http://archivo.lacapital.com.ar/2003/03/23/articulo_103.html,,Robaron en una casa y pedían dinero para devolver todo 
http://archivo.lacapital.com.ar/2003/03/23/articulo_107.html,,Robaban autos en Buenos Aires y los vendían en Santa Fe
http://archivo.lacapital.com.ar/2003/03/23/articulo_106.html,,Santiago del Estero: Enigma en el crimen de dos jóvenes
http://archivo.lacapital.com.ar/2003/03/23/articulo_117.html,,Se llevan un auto y toman como rehén al dueño
http://archivo.lacapital.com.ar/2003/03/23/articulo_100.html,,Dos especialistas analizan casos policiales de extrema virulencia
http://archivo.lacapital.com.ar/2003/03/23/articulo_108.html,,El policía que detuvo a un fotógrafo estuvo preso por gatillo fácil
http://archivo.lacapital.com.ar/2003/03/25/articulo_105.html,,Murió un joven que fue golpeado por una patota
http://archivo.lacapital.com.ar/2003/03/25/articulo_102.html,,Investigarán arbitraria detención de un fotógrafo
http://archivo.lacapital.com.ar/2003/03/25/articulo_98.html,,Menores ladrones siembran miedo en un colectivo
http://archivo.lacapital.com.ar/2003/03/23/articulo_96.html,,Denuncian que un mercado negro rige el robo y desguace de vehículos
http://archivo.lacapital.com.ar/2003/03/25/articulo_99.html,,Roban camión con neumáticos y abandonan al chofer en Santa Fe
http://archivo.lacapital.com.ar/2003/03/25/articulo_96.html,,Lo matan de un balazo mientras arreglaba su auto frente a su casa
http://archivo.lacapital.com.ar/2003/03/26/articulo_97.html,,Tres menores con armas en barrio Las Flores 
http://archivo.lacapital.com.ar/2003/03/26/articulo_108.html,,Detienen a un camionero por hurto de soja
http://archivo.lacapital.com.ar/2003/03/26/articulo_109.html,,Denunciado por violar a su hija
http://archivo.lacapital.com.ar/2003/03/26/articulo_102.html,,Mandó a matar a su esposa porque era lesbiana
http://archivo.lacapital.com.ar/2003/03/26/articulo_103.html,,Una escuela asolada por los ladrones
http://archivo.lacapital.com.ar/2003/03/26/articulo_100.html,,Pidieron el sobreseimiento de un reportero gráfico
http://archivo.lacapital.com.ar/2003/03/27/articulo_119.html,,Confirman que el micro que volcó en Roldán iba a 104 kilómetros por hora
http://archivo.lacapital.com.ar/2003/03/26/articulo_106.html,,Controversia en torno al ingreso a la policía
http://archivo.lacapital.com.ar/2003/03/26/articulo_101.html,,Salvaje ataque de una pareja de jóvenes ladrones a una mujer
http://archivo.lacapital.com.ar/2003/03/26/articulo_99.html,,Una investigación mal hecha puede dejar impune un robo
http://archivo.lacapital.com.ar/2003/03/26/articulo_105.html,,Lo asesinan a balazos durante una pelea callejera en barrio Las Flores
http://archivo.lacapital.com.ar/2003/03/24/articulo_60.html,,Un auto chocó con una moto y se incrustó en un negocio 
http://archivo.lacapital.com.ar/2003/03/24/articulo_61.html,,Una sobrina de Menem fue asaltada por ocho ladrones 
http://archivo.lacapital.com.ar/2003/03/24/articulo_64.html,,Se duplicaron las denuncias por abuso de menores en el sur de la provincia
http://archivo.lacapital.com.ar/2003/03/24/articulo_68.html,,Atacó a su ex mujer y prendió fuego a la casa
http://archivo.lacapital.com.ar/2003/03/24/articulo_67.html,,Menores y dos policías heridos en una reyerta
http://archivo.lacapital.com.ar/2003/03/24/articulo_63.html,,Cayó el presunto homicida de un muchacho en Parquefield II
http://archivo.lacapital.com.ar/2003/03/24/articulo_59.html,,Sorprenden a nenes de 7 a 10 años robando en una escuela 
http://archivo.lacapital.com.ar/2003/03/17/articulo_71.html,,Asaltó una verdulería dos veces en menos de 24 horas 
http://archivo.lacapital.com.ar/2003/03/17/articulo_70.html,,Detenidos por un extraño trueque en Alvear 
http://archivo.lacapital.com.ar/2003/03/17/articulo_73.html,,Incautan tres camiones con soja robada
http://archivo.lacapital.com.ar/2003/03/17/articulo_74.html,,Salvaje violación de una niña que pedía limosna
http://archivo.lacapital.com.ar/2003/03/24/articulo_66.html,,Cuatro baleados y un apuñalado durante una madrugada violenta
http://archivo.lacapital.com.ar/2003/03/17/articulo_72.html,,Asesinaron a un hombre de una puñalada en una pelea
http://archivo.lacapital.com.ar/2003/03/17/articulo_75.html,,La cárcel de Coronda destruida tras 18 horas de violento motín
http://archivo.lacapital.com.ar/2003/03/22/articulo_83.html,,Citan a la madre de un chico en un juzgado de menores 
http://archivo.lacapital.com.ar/2003/03/22/articulo_85.html,,Asaltan un banco y se tirotean con la policía 
http://archivo.lacapital.com.ar/2003/03/22/articulo_91.html,,Robo en el hipódromo
http://archivo.lacapital.com.ar/2003/03/17/articulo_77.html,,Un cabo mató a dos ladrones y detuvo a un tercero en un micro
http://archivo.lacapital.com.ar/2003/03/22/articulo_82.html,,Brutal paliza a uno de los detenidos por un asalto
http://archivo.lacapital.com.ar/2003/03/22/articulo_86.html,,Una familia entre el dolor y la tenaz búsqueda de justicia
http://archivo.lacapital.com.ar/2003/03/22/articulo_88.html,,Condenados a prisión por venta de marihuana
http://archivo.lacapital.com.ar/2003/03/21/articulo_113.html,,Extraña denuncia sobre un grupo de hombres armados 
http://archivo.lacapital.com.ar/2003/03/21/articulo_112.html,,Murió una motociclista embestida por un camión 
http://archivo.lacapital.com.ar/2003/03/22/articulo_90.html,,Menor de 5 años fue violado por otro de 16
http://archivo.lacapital.com.ar/2003/03/21/articulo_114.html,,Menor de 16 años secuestró a una docente y cobró rescate 
http://archivo.lacapital.com.ar/2003/03/21/articulo_120.html,,Condenado a 11 años por corromper al sobrino
http://archivo.lacapital.com.ar/2003/03/21/articulo_117.html,,Procesado por matar en defensa propia en una pelea
http://archivo.lacapital.com.ar/2003/03/22/articulo_81.html,,Investigan oscuro trasfondo pasional en el feroz asesinato de una mujer
http://archivo.lacapital.com.ar/2003/03/21/articulo_122.html,,Murió tras ser asaltado y golpeado por policías
http://archivo.lacapital.com.ar/2003/03/21/articulo_115.html,,Acusan a un reportero gráfico por sacar fotos en la peatonal
http://archivo.lacapital.com.ar/2003/03/21/articulo_118.html,,Desguazan un camión robado en una casa de la zona oeste
http://archivo.lacapital.com.ar/2003/03/20/articulo_111.html,,Pedía rescate para devolver una moto
http://archivo.lacapital.com.ar/2003/03/20/articulo_107.html,,San Lorenzo: Alevoso robo de una carga de combustible
http://archivo.lacapital.com.ar/2003/03/20/articulo_110.html,,Cañada Rica: Dos sospechosos por el asalto a una mutual
http://archivo.lacapital.com.ar/2003/03/20/articulo_92.html,,El chofer de El Práctico se declaró inocente
http://archivo.lacapital.com.ar/2003/03/20/articulo_90.html,,Reclamo por la investigación de las muertes durante los saqueos
http://archivo.lacapital.com.ar/2003/03/20/articulo_93.html,,Aislarán a dos pabellones de presos del resto de la cárcel de Coronda
http://archivo.lacapital.com.ar/2003/03/19/articulo_95.html,,Aclaración acerca de la muerte de un albañil 
http://archivo.lacapital.com.ar/2003/03/19/articulo_97.html,,Se arrojó de un auto para librarse de sus secuestradores 
http://archivo.lacapital.com.ar/2003/03/19/articulo_90.html,,Condenan a carniceros por faenamiento clandestino
http://archivo.lacapital.com.ar/2003/03/19/articulo_91.html,,Presos por el asesinato de un vendedor de caballos
http://archivo.lacapital.com.ar/2003/03/19/articulo_99.html,,Sin pistas del móvil de un asesinato
http://archivo.lacapital.com.ar/2003/03/19/articulo_94.html,,Muerto de un escopetazo en presunta venganza
http://archivo.lacapital.com.ar/2003/03/19/articulo_89.html,,Cuestionan la investigación de un crimen
http://archivo.lacapital.com.ar/2003/03/19/articulo_92.html,,Violó durante cinco años a dos de sus hijas y se entregó en una comisaría
http://archivo.lacapital.com.ar/2003/03/18/articulo_94.html,,Preso por abusar de dos nenas
http://archivo.lacapital.com.ar/2003/03/18/articulo_93.html,,Balance del jefe de policía
http://archivo.lacapital.com.ar/2003/03/18/articulo_92.html,,Los apresaron por extorsionar a dos empresarios
http://archivo.lacapital.com.ar/2003/03/18/articulo_89.html,,Murió un camionero en un choque sobre la ruta A-012
http://archivo.lacapital.com.ar/2003/03/18/articulo_88.html,,"Según el gobierno, el motín en Coronda fue un ""mensaje de poder"""
http://archivo.lacapital.com.ar/2003/03/18/articulo_90.html,,Dos hermanitos mueren carbonizados al incendiarse la pieza donde dormían
http://archivo.lacapital.com.ar/2003/03/16/articulo_95.html,,Acusado por el asesinato de un empleado de La Piedad 
http://archivo.lacapital.com.ar/2003/03/16/articulo_96.html,,Buscaban a un asaltante y encontraron armas y drogas 
http://archivo.lacapital.com.ar/2003/03/16/articulo_97.html,,Roban un camión que llevaba agroquímicos hacia Casilda 
http://archivo.lacapital.com.ar/2003/03/16/articulo_114.html,,Violaron a una adolescente en el barrio Toba
http://archivo.lacapital.com.ar/2003/03/16/articulo_113.html,,Procesaron a un policía por robo de autopartes
http://archivo.lacapital.com.ar/2003/03/16/articulo_111.html,,Investigan feroz asesinato de una mujer
http://archivo.lacapital.com.ar/2003/03/16/articulo_92.html,,Fingen interés en comprar una camioneta y la roban
